data_id,node_id,kwh,location,timestamp,hour,day_of_week,month,pattern_type,anomaly
data_00000284,node_000001,0.477,"lat:33.7481,lon:-118.2239",1755165628,6,3,8,residential,False
data_00000285,node_000001,0.457,"lat:33.7481,lon:-118.2239",1755169228,7,3,8,residential,False
data_00000286,node_000001,0.555,"lat:33.7481,lon:-118.2239",1755172828,8,3,8,residential,False
data_00000287,node_000001,0.391,"lat:33.7481,lon:-118.2239",1755176428,9,3,8,residential,False
data_00000288,node_000001,0.579,"lat:33.7481,lon:-118.2239",1755180028,10,3,8,residential,False
data_00000289,node_000001,0.439,"lat:33.7481,lon:-118.2239",1755183628,11,3,8,residential,False
data_00000290,node_000001,0.442,"lat:33.7481,lon:-118.2239",1755187228,12,3,8,residential,False
data_00000291,node_000001,0.579,"lat:33.7481,lon:-118.2239",1755190828,13,3,8,residential,False
data_00000292,node_000001,0.362,"lat:33.7481,lon:-118.2239",1755194428,14,3,8,residential,False
data_00000293,node_000001,0.508,"lat:33.7481,lon:-118.2239",1755198028,15,3,8,residential,False
data_00000294,node_000001,0.516,"lat:33.7481,lon:-118.2239",1755201628,16,3,8,residential,False
data_00000295,node_000001,0.593,"lat:33.7481,lon:-118.2239",1755205228,17,3,8,residential,False
data_00000296,node_000001,2.759,"lat:33.7481,lon:-118.2239",1755208828,18,3,8,residential,False
data_00000297,node_000001,3.397,"lat:33.7481,lon:-118.2239",1755212428,19,3,8,residential,False
data_00000298,node_000001,3.029,"lat:33.7481,lon:-118.2239",1755216028,20,3,8,residential,False
data_00000299,node_000001,2.74,"lat:33.7481,lon:-118.2239",1755219628,21,3,8,residential,False
data_00000300,node_000001,0.398,"lat:33.7481,lon:-118.2239",1755223228,22,3,8,residential,False
data_00000301,node_000001,0.479,"lat:33.7481,lon:-118.2239",1755226828,23,3,8,residential,False
data_00000302,node_000001,0.445,"lat:33.7481,lon:-118.2239",1755230428,0,4,8,residential,False
data_00000303,node_000001,0.473,"lat:33.7481,lon:-118.2239",1755234028,1,4,8,residential,False
data_00000304,node_000001,0.491,"lat:33.7481,lon:-118.2239",1755237628,2,4,8,residential,False
data_00000305,node_000001,0.347,"lat:33.7481,lon:-118.2239",1755241228,3,4,8,residential,False
data_00000306,node_000001,0.306,"lat:33.7481,lon:-118.2239",1755244828,4,4,8,residential,False
data_00000307,node_000001,0.476,"lat:33.7481,lon:-118.2239",1755248428,5,4,8,residential,False
data_00000308,node_000001,0.13,"lat:33.7481,lon:-118.2239",1755252028,6,4,8,residential,True
data_00000309,node_000001,0.362,"lat:33.7481,lon:-118.2239",1755255628,7,4,8,residential,False
data_00000310,node_000001,0.508,"lat:33.7481,lon:-118.2239",1755259228,8,4,8,residential,False
data_00000311,node_000001,0.374,"lat:33.7481,lon:-118.2239",1755262828,9,4,8,residential,False
data_00000312,node_000001,0.611,"lat:33.7481,lon:-118.2239",1755266428,10,4,8,residential,False
data_00000313,node_000001,0.441,"lat:33.7481,lon:-118.2239",1755270028,11,4,8,residential,False
data_00000314,node_000001,0.518,"lat:33.7481,lon:-118.2239",1755273628,12,4,8,residential,False
data_00000315,node_000001,0.521,"lat:33.7481,lon:-118.2239",1755277228,13,4,8,residential,False
data_00000316,node_000001,0.437,"lat:33.7481,lon:-118.2239",1755280828,14,4,8,residential,False
data_00000317,node_000001,0.53,"lat:33.7481,lon:-118.2239",1755284428,15,4,8,residential,False
data_00000318,node_000001,0.458,"lat:33.7481,lon:-118.2239",1755288028,16,4,8,residential,False
data_00000319,node_000001,0.401,"lat:33.7481,lon:-118.2239",1755291628,17,4,8,residential,False
data_00000320,node_000001,3.018,"lat:33.7481,lon:-118.2239",1755295228,18,4,8,residential,False
data_00000321,node_000001,1.533,"lat:33.7481,lon:-118.2239",1755298828,19,4,8,residential,False
data_00000322,node_000001,3.527,"lat:33.7481,lon:-118.2239",1755302428,20,4,8,residential,False
data_00000323,node_000001,3.362,"lat:33.7481,lon:-118.2239",1755306028,21,4,8,residential,False
data_00000324,node_000001,0.506,"lat:33.7481,lon:-118.2239",1755309628,22,4,8,residential,False
data_00000325,node_000001,0.477,"lat:33.7481,lon:-118.2239",1755313228,23,4,8,residential,False
data_00000326,node_000001,0.489,"lat:33.7481,lon:-118.2239",1755316828,0,5,8,residential,False
data_00000327,node_000001,2.855,"lat:33.7481,lon:-118.2239",1755320428,1,5,8,residential,True
data_00000328,node_000001,0.48,"lat:33.7481,lon:-118.2239",1755324028,2,5,8,residential,False
data_00000329,node_000001,0.544,"lat:33.7481,lon:-118.2239",1755327628,3,5,8,residential,False
data_00000330,node_000001,0.433,"lat:33.7481,lon:-118.2239",1755331228,4,5,8,residential,False
data_00000331,node_000001,0.358,"lat:33.7481,lon:-118.2239",1755334828,5,5,8,residential,False
data_00000332,node_000001,0.587,"lat:33.7481,lon:-118.2239",1755338428,6,5,8,residential,False
data_00000333,node_000001,0.597,"lat:33.7481,lon:-118.2239",1755342028,7,5,8,residential,False
data_00000334,node_000001,0.464,"lat:33.7481,lon:-118.2239",1755345628,8,5,8,residential,False
data_00000335,node_000001,0.547,"lat:33.7481,lon:-118.2239",1755349228,9,5,8,residential,False
data_00000336,node_000002,0.608,"lat:34.1377,lon:-118.1789",1754748028,10,5,8,residential,False
data_00000337,node_000002,0.556,"lat:34.1377,lon:-118.1789",1754751628,11,5,8,residential,False
data_00000338,node_000002,0.766,"lat:34.1377,lon:-118.1789",1754755228,12,5,8,residential,False
data_00000339,node_000002,0.615,"lat:34.1377,lon:-118.1789",1754758828,13,5,8,residential,False
data_00000340,node_000002,0.55,"lat:34.1377,lon:-118.1789",1754762428,14,5,8,residential,False
data_00000341,node_000002,0.825,"lat:34.1377,lon:-118.1789",1754766028,15,5,8,residential,False
data_00000342,node_000002,0.709,"lat:34.1377,lon:-118.1789",1754769628,16,5,8,residential,False
data_00000343,node_000002,0.708,"lat:34.1377,lon:-118.1789",1754773228,17,5,8,residential,False
data_00000344,node_000002,4.543,"lat:34.1377,lon:-118.1789",1754776828,18,5,8,residential,False
data_00000345,node_000002,3.973,"lat:34.1377,lon:-118.1789",1754780428,19,5,8,residential,False
data_00000346,node_000002,5.121,"lat:34.1377,lon:-118.1789",1754784028,20,5,8,residential,False
data_00000347,node_000002,4.547,"lat:34.1377,lon:-118.1789",1754787628,21,5,8,residential,False
data_00000348,node_000002,0.69,"lat:34.1377,lon:-118.1789",1754791228,22,5,8,residential,False
data_00000349,node_000002,0.751,"lat:34.1377,lon:-118.1789",1754794828,23,5,8,residential,False
data_00000350,node_000002,0.798,"lat:34.1377,lon:-118.1789",1754798428,0,6,8,residential,False
data_00000351,node_000002,0.691,"lat:34.1377,lon:-118.1789",1754802028,1,6,8,residential,False
data_00000352,node_000002,0.663,"lat:34.1377,lon:-118.1789",1754805628,2,6,8,residential,False
data_00000353,node_000002,0.547,"lat:34.1377,lon:-118.1789",1754809228,3,6,8,residential,False
data_00000354,node_000002,0.716,"lat:34.1377,lon:-118.1789",1754812828,4,6,8,residential,False
data_00000355,node_000002,0.585,"lat:34.1377,lon:-118.1789",1754816428,5,6,8,residential,False
data_00000356,node_000002,0.647,"lat:34.1377,lon:-118.1789",1754820028,6,6,8,residential,False
data_00000357,node_000002,0.628,"lat:34.1377,lon:-118.1789",1754823628,7,6,8,residential,False
data_00000358,node_000002,0.683,"lat:34.1377,lon:-118.1789",1754827228,8,6,8,residential,False
data_00000359,node_000002,0.644,"lat:34.1377,lon:-118.1789",1754830828,9,6,8,residential,False
data_00000360,node_000002,0.52,"lat:34.1377,lon:-118.1789",1754834428,10,6,8,residential,False
data_00000361,node_000002,0.665,"lat:34.1377,lon:-118.1789",1754838028,11,6,8,residential,False
data_00000362,node_000002,0.699,"lat:34.1377,lon:-118.1789",1754841628,12,6,8,residential,False
data_00000363,node_000002,0.531,"lat:34.1377,lon:-118.1789",1754845228,13,6,8,residential,False
data_00000364,node_000002,0.743,"lat:34.1377,lon:-118.1789",1754848828,14,6,8,residential,False
data_00000365,node_000002,0.809,"lat:34.1377,lon:-118.1789",1754852428,15,6,8,residential,False
data_00000366,node_000002,0.592,"lat:34.1377,lon:-118.1789",1754856028,16,6,8,residential,False
data_00000367,node_000002,0.626,"lat:34.1377,lon:-118.1789",1754859628,17,6,8,residential,False
data_00000368,node_000002,3.62,"lat:34.1377,lon:-118.1789",1754863228,18,6,8,residential,False
data_00000369,node_000002,3.64,"lat:34.1377,lon:-118.1789",1754866828,19,6,8,residential,False
data_00000370,node_000002,6.256,"lat:34.1377,lon:-118.1789",1754870428,20,6,8,residential,False
data_00000371,node_000002,5.129,"lat:34.1377,lon:-118.1789",1754874028,21,6,8,residential,False
data_00000372,node_000002,0.615,"lat:34.1377,lon:-118.1789",1754877628,22,6,8,residential,False
data_00000373,node_000002,0.545,"lat:34.1377,lon:-118.1789",1754881228,23,6,8,residential,False
data_00000374,node_000002,0.521,"lat:34.1377,lon:-118.1789",1754884828,0,0,8,residential,False
data_00000375,node_000002,0.598,"lat:34.1377,lon:-118.1789",1754888428,1,0,8,residential,False
data_00000376,node_000002,0.536,"lat:34.1377,lon:-118.1789",1754892028,2,0,8,residential,False
data_00000377,node_000002,0.507,"lat:34.1377,lon:-118.1789",1754895628,3,0,8,residential,False
data_00000378,node_000002,0.524,"lat:34.1377,lon:-118.1789",1754899228,4,0,8,residential,False
data_00000379,node_000002,0.544,"lat:34.1377,lon:-118.1789",1754902828,5,0,8,residential,False
data_00000380,node_000002,0.592,"lat:34.1377,lon:-118.1789",1754906428,6,0,8,residential,False
data_00000381,node_000002,0.587,"lat:34.1377,lon:-118.1789",1754910028,7,0,8,residential,False
data_00000382,node_000002,0.729,"lat:34.1377,lon:-118.1789",1754913628,8,0,8,residential,False
data_00000383,node_000002,0.447,"lat:34.1377,lon:-118.1789",1754917228,9,0,8,residential,False
data_00000384,node_000002,0.56,"lat:34.1377,lon:-118.1789",1754920828,10,0,8,residential,False
data_00000385,node_000002,0.481,"lat:34.1377,lon:-118.1789",1754924428,11,0,8,residential,False
data_00000386,node_000002,0.348,"lat:34.1377,lon:-118.1789",1754928028,12,0,8,residential,False
data_00000387,node_000002,0.533,"lat:34.1377,lon:-118.1789",1754931628,13,0,8,residential,False
data_00000388,node_000002,0.574,"lat:34.1377,lon:-118.1789",1754935228,14,0,8,residential,False
data_00000389,node_000002,0.615,"lat:34.1377,lon:-118.1789",1754938828,15,0,8,residential,False
data_00000390,node_000002,0.503,"lat:34.1377,lon:-118.1789",1754942428,16,0,8,residential,False
data_00000391,node_000002,0.586,"lat:34.1377,lon:-118.1789",1754946028,17,0,8,residential,False
data_00000392,node_000002,4.418,"lat:34.1377,lon:-118.1789",1754949628,18,0,8,residential,False
data_00000393,node_000002,4.154,"lat:34.1377,lon:-118.1789",1754953228,19,0,8,residential,False
data_00000394,node_000002,4.697,"lat:34.1377,lon:-118.1789",1754956828,20,0,8,residential,False
data_00000395,node_000002,4.712,"lat:34.1377,lon:-118.1789",1754960428,21,0,8,residential,False
data_00000396,node_000002,0.531,"lat:34.1377,lon:-118.1789",1754964028,22,0,8,residential,False
data_00000397,node_000002,0.642,"lat:34.1377,lon:-118.1789",1754967628,23,0,8,residential,False
data_00000398,node_000002,0.692,"lat:34.1377,lon:-118.1789",1754971228,0,1,8,residential,False
data_00000399,node_000002,0.619,"lat:34.1377,lon:-118.1789",1754974828,1,1,8,residential,False
data_00000400,node_000002,0.482,"lat:34.1377,lon:-118.1789",1754978428,2,1,8,residential,False
data_00000401,node_000002,0.595,"lat:34.1377,lon:-118.1789",1754982028,3,1,8,residential,False
data_00000402,node_000002,0.546,"lat:34.1377,lon:-118.1789",1754985628,4,1,8,residential,False
data_00000403,node_000002,0.564,"lat:34.1377,lon:-118.1789",1754989228,5,1,8,residential,False
data_00000404,node_000002,0.447,"lat:34.1377,lon:-118.1789",1754992828,6,1,8,residential,False
data_00000405,node_000002,0.591,"lat:34.1377,lon:-118.1789",1754996428,7,1,8,residential,False
data_00000406,node_000002,0.461,"lat:34.1377,lon:-118.1789",1755000028,8,1,8,residential,False
data_00000407,node_000002,0.421,"lat:34.1377,lon:-118.1789",1755003628,9,1,8,residential,False
data_00000408,node_000002,0.57,"lat:34.1377,lon:-118.1789",1755007228,10,1,8,residential,False
data_00000409,node_000002,0.144,"lat:34.1377,lon:-118.1789",1755010828,11,1,8,residential,True
data_00000410,node_000002,0.649,"lat:34.1377,lon:-118.1789",1755014428,12,1,8,residential,False
data_00000411,node_000002,0.678,"lat:34.1377,lon:-118.1789",1755018028,13,1,8,residential,False
data_00000412,node_000002,0.429,"lat:34.1377,lon:-118.1789",1755021628,14,1,8,residential,False
data_00000413,node_000002,0.659,"lat:34.1377,lon:-118.1789",1755025228,15,1,8,residential,False
data_00000414,node_000002,0.624,"lat:34.1377,lon:-118.1789",1755028828,16,1,8,residential,False
data_00000415,node_000002,0.471,"lat:34.1377,lon:-118.1789",1755032428,17,1,8,residential,False
data_00000416,node_000002,3.591,"lat:34.1377,lon:-118.1789",1755036028,18,1,8,residential,False
data_00000417,node_000002,4.428,"lat:34.1377,lon:-118.1789",1755039628,19,1,8,residential,False
data_00000418,node_000002,3.002,"lat:34.1377,lon:-118.1789",1755043228,20,1,8,residential,False
data_00000419,node_000002,4.392,"lat:34.1377,lon:-118.1789",1755046828,21,1,8,residential,False
data_00000420,node_000002,0.56,"lat:34.1377,lon:-118.1789",1755050428,22,1,8,residential,False
data_00000421,node_000002,0.715,"lat:34.1377,lon:-118.1789",1755054028,23,1,8,residential,False
data_00000422,node_000002,0.603,"lat:34.1377,lon:-118.1789",1755057628,0,2,8,residential,False
data_00000423,node_000002,0.472,"lat:34.1377,lon:-118.1789",1755061228,1,2,8,residential,False
data_00000424,node_000002,0.497,"lat:34.1377,lon:-118.1789",1755064828,2,2,8,residential,False
data_00000425,node_000002,0.552,"lat:34.1377,lon:-118.1789",1755068428,3,2,8,residential,False
data_00000426,node_000002,0.409,"lat:34.1377,lon:-118.1789",1755072028,4,2,8,residential,False
data_00000427,node_000002,0.58,"lat:34.1377,lon:-118.1789",1755075628,5,2,8,residential,False
data_00000428,node_000002,0.53,"lat:34.1377,lon:-118.1789",1755079228,6,2,8,residential,False
data_00000429,node_000002,0.613,"lat:34.1377,lon:-118.1789",1755082828,7,2,8,residential,False
data_00000430,node_000002,0.652,"lat:34.1377,lon:-118.1789",1755086428,8,2,8,residential,False
data_00000431,node_000002,0.691,"lat:34.1377,lon:-118.1789",1755090028,9,2,8,residential,False
data_00000432,node_000002,0.426,"lat:34.1377,lon:-118.1789",1755093628,10,2,8,residential,False
data_00000433,node_000002,0.52,"lat:34.1377,lon:-118.1789",1755097228,11,2,8,residential,False
data_00000434,node_000002,0.556,"lat:34.1377,lon:-118.1789",1755100828,12,2,8,residential,False
data_00000435,node_000002,0.615,"lat:34.1377,lon:-118.1789",1755104428,13,2,8,residential,False
data_00000436,node_000002,0.61,"lat:34.1377,lon:-118.1789",1755108028,14,2,8,residential,False
data_00000437,node_000002,0.635,"lat:34.1377,lon:-118.1789",1755111628,15,2,8,residential,False
data_00000438,node_000002,0.524,"lat:34.1377,lon:-118.1789",1755115228,16,2,8,residential,False
data_00000439,node_000002,0.432,"lat:34.1377,lon:-118.1789",1755118828,17,2,8,residential,False
data_00000440,node_000002,3.719,"lat:34.1377,lon:-118.1789",1755122428,18,2,8,residential,False
data_00000441,node_000002,2.952,"lat:34.1377,lon:-118.1789",1755126028,19,2,8,residential,False
data_00000442,node_000002,3.616,"lat:34.1377,lon:-118.1789",1755129628,20,2,8,residential,False
data_00000443,node_000002,4.877,"lat:34.1377,lon:-118.1789",1755133228,21,2,8,residential,False
data_00000444,node_000002,0.64,"lat:34.1377,lon:-118.1789",1755136828,22,2,8,residential,False
data_00000445,node_000002,0.517,"lat:34.1377,lon:-118.1789",1755140428,23,2,8,residential,False
data_00000446,node_000002,0.616,"lat:34.1377,lon:-118.1789",1755144028,0,3,8,residential,False
data_00000447,node_000002,0.298,"lat:34.1377,lon:-118.1789",1755147628,1,3,8,residential,False
data_00000448,node_000002,0.471,"lat:34.1377,lon:-118.1789",1755151228,2,3,8,residential,False
data_00000449,node_000002,0.58,"lat:34.1377,lon:-118.1789",1755154828,3,3,8,residential,False
data_00000450,node_000002,0.675,"lat:34.1377,lon:-118.1789",1755158428,4,3,8,residential,False
data_00000451,node_000002,0.564,"lat:34.1377,lon:-118.1789",1755162028,5,3,8,residential,False
data_00000452,node_000002,0.403,"lat:34.1377,lon:-118.1789",1755165628,6,3,8,residential,False
data_00000453,node_000002,0.596,"lat:34.1377,lon:-118.1789",1755169228,7,3,8,residential,False
data_00000454,node_000002,0.55,"lat:34.1377,lon:-118.1789",1755172828,8,3,8,residential,False
data_00000455,node_000002,0.525,"lat:34.1377,lon:-118.1789",1755176428,9,3,8,residential,False
data_00000456,node_000002,0.496,"lat:34.1377,lon:-118.1789",1755180028,10,3,8,residential,False
data_00000457,node_000002,0.565,"lat:34.1377,lon:-118.1789",1755183628,11,3,8,residential,False
data_00000458,node_000002,0.617,"lat:34.1377,lon:-118.1789",1755187228,12,3,8,residential,False
data_00000459,node_000002,0.592,"lat:34.1377,lon:-118.1789",1755190828,13,3,8,residential,False
data_00000460,node_000002,0.431,"lat:34.1377,lon:-118.1789",1755194428,14,3,8,residential,False
data_00000461,node_000002,0.597,"lat:34.1377,lon:-118.1789",1755198028,15,3,8,residential,False
data_00000462,node_000002,0.554,"lat:34.1377,lon:-118.1789",1755201628,16,3,8,residential,False
data_00000463,node_000002,0.397,"lat:34.1377,lon:-118.1789",1755205228,17,3,8,residential,False
data_00000464,node_000002,4.194,"lat:34.1377,lon:-118.1789",1755208828,18,3,8,residential,False
data_00000465,node_000002,4.415,"lat:34.1377,lon:-118.1789",1755212428,19,3,8,residential,False
data_00000466,node_000002,4.005,"lat:34.1377,lon:-118.1789",1755216028,20,3,8,residential,False
data_00000467,node_000002,4.537,"lat:34.1377,lon:-118.1789",1755219628,21,3,8,residential,False
